river,group,length,width,circularity,solidity,area
lower_calder,C3C_grp12,4.5085,3.153833333,0.533671423,0.899793268,488.2726667
lower_calder,C3C_grp12,4.783666667,3.175,0.549921944,0.919335608,473.3078333
lower_calder,C3C_grp12,4.7625,3.429,0.611410224,0.941289554,518.2023333
lower_calder,C3C_grp12,4.5085,3.471333333,0.687137039,0.957225005,546.1423333
lower_calder,C3C_grp12,4.783666667,3.534833333,0.483178623,0.913537859,523.7691667
lower_calder,C3C_grp12,5.291666667,3.4925,0.522761556,0.927057463,576.7705
lower_calder,C3C_grp12,4.5085,3.386666667,0.632436095,0.932412111,485.6056667
lower_calder,C3C_grp13,5.164666667,4.2545,0.440727686,0.918755869,683.387
lower_calder,C3C_grp13,4.804833333,4.212166667,0.550336631,0.938159308,628.7346667
lower_calder,C3C_grp13,4.064,3.534833333,0.543791607,0.941489794,490.1141667
lower_calder,C3C_grp13,3.280833333,4.042833333,0.625134409,0.946675031,479.1075
lower_calder,C3C_grp13,4.931833333,4.339166667,0.580977677,0.932804723,682.2863333
lower_calder,C3C_grp13,4.339166667,3.386666667,0.308438632,0.872042531,454.8293333
lower_calder,C3C_grp13,4.360333333,4.529666667,0.462670103,0.920777679,656.6111667
lower_calder,C3C_grp13,4.614333333,3.217333333,0.512602377,0.930480364,458.3853333
lower_calder,C3C_grp13,4.339166667,3.450166667,0.5178014,0.903464895,523.7691667
lower_calder,C3C_grp13,4.783666667,3.429,0.638846752,0.950557334,546.9255
lower_calder,C3C_grp14,5.037666667,3.450166667,0.512086805,0.923846206,578.7813333
lower_calder,C3C_grp14,4.699,3.429,0.608054756,0.938284088,530.3308333
lower_calder,C3C_grp14,4.339166667,3.556,0.40327971,0.908926996,501.5018333
lower_calder,C3C_grp14,4.847166667,3.048,0.621962357,0.941979391,518.5621667
lower_calder,C3C_grp14,4.8895,3.894666667,0.627840088,0.932534981,616.458
lower_calder,C3C_grp14,4.0005,3.344333333,0.492888303,0.902902614,463.5288333
lower_calder,C3C_grp14,4.6355,3.4925,0.663431272,0.944418127,506.3913333
lower_calder,C3C_grp14,5.2705,3.915833333,0.632830619,0.940864338,649.2875
lower_calder,C3C_grp14,4.720166667,2.709333333,0.498128299,0.932849532,429.895
lower_calder,C3C_grp14,4.720166667,3.217333333,0.402070763,0.916972572,470.5773333
lower_calder,C3C_grp15,4.7625,3.3655,0.393358585,0.91309285,510.6035
lower_calder,C3C_grp15,4.296833333,3.323166667,0.6629692,0.943677573,468.8416667
lower_calder,C3C_grp15,4.593166667,3.344333333,0.405998078,0.894760467,464.1215
lower_calder,C3C_grp15,4.445,2.645833333,0.45529839,0.881496338,427.9476667
lower_calder,C3C_grp15,5.08,3.7465,0.543649026,0.931950338,627.5916667
lower_calder,C3C_grp15,4.233333333,3.132666667,0.708394666,0.962773132,453.263
lower_calder,C3C_grp15,4.106333333,3.598333333,0.384438476,0.884578161,444.9656667
lower_calder,C3C_grp15,3.640666667,2.518833333,0.493601571,0.92336063,312.6528333
lower_calder,C3C_grp15,4.487333333,3.323166667,0.363669011,0.908388949,495.5328333
lower_calder,C3C_grp15,4.974166667,3.6195,0.531014078,0.938596781,601.1545
