river_position,collection_date,easting ,northing ,elevation_m ,site_code,group,seed_ID,mass_g,mass_mg
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp03,C2C_G3_SD08m,0.021,21
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp03,C2C_G3_SD09m,0.016,16
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp04,C2C_G3_SD10m,0.0167,16.7
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp04,C2C_G4_SD01m,0.0149,14.9
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp04,C2C_G4_SD02m,0.0109,10.9
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp04,C2C_G4_SD03m,0.0223,22.3
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp04,C2C_G4_SD04m,0.0242,24.2
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp04,C2C_G4_SD05m,0.0207,20.7
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp04,C2C_G4_SD06m,0.014,14
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp04,C2C_G4_SD07m,0.0232,23.2
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp04,C2C_G4_SD08m,0.0116,11.6
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp04,C2C_G4_SD09m,0.0215,21.5
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp05,C2C_G4_SD10m,0.0124,12.4
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp05,C2C_G5_SD01m,0.0178,17.8
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp05,C2C_G5_SD02m,0.016,16
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp05,C2C_G5_SD03m,0.013,13
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp05,C2C_G5_SD04m,0.0216,21.6
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp05,C2C_G5_SD05m,0.0128,12.8
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp05,C2C_G5_SD06m,0.0125,12.5
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp05,C2C_G5_SD07m,0.015,15
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp05,C2C_G5_SD08m,0.0304,30.4
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp05,C2C_G5_SD09m,0.0131,13.1
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp06,C2C_G5_SD10m,0.0241,24.1
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp06,C2C_G6_SD01m,0.0278,27.8
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp06,C2C_G6_SD02m,0.0195,19.5
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp06,C2C_G6_SD03m,0.0255,25.5
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp06,C2C_G6_SD04m,0.0297,29.7
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp06,C2C_G6_SD05m,0.016,16
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp06,C2C_G6_SD06m,0.0141,14.1
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp06,C2C_G6_SD07m,0.0216,21.6
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp06,C2C_G6_SD08m,0.0144,14.4
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp06,C2C_G6_SD09m,0.0245,24.5
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp07,C2C_G6_SD10m,0.0235,23.5
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp07,C2C_G7_SD01m,0.0114,11.4
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp07,C2C_G7_SD02m,0.0166,16.6
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp07,C2C_G7_SD03m,0.0235,23.5
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp07,C2C_G7_SD04m,0.0152,15.2
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp07,C2C_G7_SD05m,0.0277,27.7
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp07,C2C_G7_SD06m,0.0176,17.6
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp07,C2C_G7_SD07m,0.0256,25.6
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp07,C2C_G7_SD08m,0.0164,16.4
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp07,C2C_G7_SD09m,0.0152,15.2
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp08,C2C_G7_SD10m,0.0144,14.4
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp08,C2C_G8_SD01m,0.0176,17.6
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp08,C2C_G8_SD02m,0.0131,13.1
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp08,C2C_G8_SD03m,0.0142,14.2
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp08,C2C_G8_SD04m,0.0177,17.7
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp08,C2C_G8_SD05m,0.0127,12.7
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp08,C2C_G8_SD06m,0.0163,16.3
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp08,C2C_G8_SD07m,0.0128,12.8
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp08,C2C_G8_SD08m,0.0151,15.1
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp08,C2C_G8_SD09m,0.0226,22.6
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp09,C2C_G8_SD10m,0.0167,16.7
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp09,C2C_G9_SD01m,0.0201,20.1
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp09,C2C_G9_SD02m,0.0181,18.1
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp09,C2C_G9_SD03m,0.0171,17.1
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp09,C2C_G9_SD04m,0.0299,29.9
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp09,C2C_G9_SD05m,0.0163,16.3
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp09,C2C_G9_SD06m,0.0274,27.4
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp09,C2C_G9_SD07m,0.0152,15.2
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp09,C2C_G9_SD08m,0.0155,15.5
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp09,C2C_G9_SD09m,0.0168,16.8
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp10,C2C_G9_SD10m,0.0156,15.6
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp10,C2C_G10_SD01m,0.0336,33.6
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp10,C2C_G10_SD02m,0.0217,21.7
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp10,C2C_G10_SD03m,0.018,18
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp10,C2C_G10_SD04m,0.0193,19.3
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp10,C2C_G10_SD05m,0.0185,18.5
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp10,C2C_G10_SD06m,0.0179,17.9
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp10,C2C_G10_SD07m,0.0201,20.1
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp10,C2C_G10_SD08m,0.0213,21.3
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp10,C2C_G10_SD09m,0.0215,21.5
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp11,C2C_G10_SD10m,0.0142,14.2
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp11,C2C_G11_SD01m,0.0201,20.1
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp11,C2C_G11_SD02m,0.0199,19.9
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp11,C2C_G11_SD03m,0.031,31
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp11,C2C_G11_SD04m,0.025,25
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp11,C2C_G11_SD05m,0.0167,16.7
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp11,C2C_G11_SD06m,0.0117,11.7
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp11,C2C_G11_SD07m,0.0161,16.1
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp11,C2C_G11_SD08m,0.0241,24.1
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp11,C2C_G11_SD09m,0.0196,19.6
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp12,C2C_G11_SD10m,0.0221,22.1
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp12,C2C_G12_SD01m,0.0147,14.7
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp12,C2C_G12_SD02m,0.0224,22.4
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp12,C2C_G12_SD03m,0.0167,16.7
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp12,C2C_G12_SD04m,0.0211,21.1
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp12,C2C_G12_SD05m,0.0134,13.4
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp12,C2C_G12_SD06m,0.0147,14.7
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp12,C2C_G12_SD07m,0.0173,17.3
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp12,C2C_G12_SD08m,0.0194,19.4
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp12,C2C_G12_SD09m,0.0244,24.4
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp13,C2C_G12_SD10m,0.0322,32.2
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp13,C2C_G13_SD01m,0.0167,16.7
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp13,C2C_G13_SD02m,0.0205,20.5
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp13,C2C_G13_SD03m,0.0199,19.9
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp13,C2C_G13_SD04m,0.0211,21.1
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp13,C2C_G13_SD05m,0.0262,26.2
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp13,C2C_G13_SD06m,0.0255,25.5
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp13,C2C_G13_SD07m,0.019,19
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp13,C2C_G13_SD08m,0.0228,22.8
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp13,C2C_G13_SD09m,0.0256,25.6
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp14,C2C_G13_SD10m,0.0214,21.4
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp14,C2C_G14_SD01m,0.0294,29.4
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp14,C2C_G14_SD02m,0.0141,14.1
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp14,C2C_G14_SD03m,0.0201,20.1
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp14,C2C_G14_SD04m,0.0146,14.6
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp14,C2C_G14_SD05m,0.0236,23.6
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp14,C2C_G14_SD06m,0.0162,16.2
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp14,C2C_G14_SD07m,0.0156,15.6
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp14,C2C_G14_SD08m,0.0137,13.7
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp14,C2C_G14_SD09m,0.0178,17.8
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp15,C2C_G14_SD10m,0.0208,20.8
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp15,C2C_G15_SD01m,0.0131,13.1
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp15,C2C_G15_SD02m,0.0214,21.4
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp15,C2C_G15_SD03m,0.011,11
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp15,C2C_G15_SD04m,0.0176,17.6
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp15,C2C_G15_SD05m,0.0165,16.5
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp15,C2C_G15_SD06m,0.019,19
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp15,C2C_G15_SD07m,0.0151,15.1
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp15,C2C_G15_SD08m,0.0184,18.4
middle_calder,17/08/2023,408161,422675,64,C2C,C2C_grp15,C2C_G15_SD09m,0.0228,22.8
middle_calder,17/08/2023,408161,422675,64,C2C,C3A_grp01,C2C_G15_SD10m,0.0196,19.6
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp01,C3A_G1_SD01m,0.018,18
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp01,C3A_G1_SD02m,0.0209,20.9
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp01,C3A_G1_SD03m,0.0282,28.2
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp01,C3A_G1_SD04m,0.0299,29.9
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp01,C3A_G1_SD05m,0.0204,20.4
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp01,C3A_G1_SD06m,0.0229,22.9
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp01,C3A_G1_SD07m,0.0237,23.7
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp01,C3A_G1_SD08m,0.0212,21.2
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp01,C3A_G1_SD09m,0.0181,18.1
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp02,C3A_G1_SD10m,0.0213,21.3
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp02,C3A_G2_SD01m,0.0308,30.8
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp02,C3A_G2_SD02m,0.0198,19.8
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp02,C3A_G2_SD03m,0.0223,22.3
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp02,C3A_G2_SD04m,0.0222,22.2
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp02,C3A_G2_SD05m,0.0223,22.3
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp02,C3A_G2_SD06m,0.0443,44.3
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp02,C3A_G2_SD07m,0.0281,28.1
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp02,C3A_G2_SD08m,0.0221,22.1
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp02,C3A_G2_SD09m,0.0211,21.1
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp03,C3A_G2_SD10m,0.0256,25.6
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp03,C3A_G3_SD01m,0.0201,20.1
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp03,C3A_G3_SD02m,0.0313,31.3
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp03,C3A_G3_SD03m,0.0219,21.9
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp03,C3A_G3_SD04m,0.0177,17.7
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp03,C3A_G3_SD05m,0.0147,14.7
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp03,C3A_G3_SD06m,0.0203,20.3
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp03,C3A_G3_SD07m,0.0242,24.2
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp03,C3A_G3_SD08m,0.0229,22.9
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp03,C3A_G3_SD09m,0.0246,24.6
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp04,C3A_G3_SD10m,0.0293,29.3
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp04,C3A_G4_SD01m,0.0131,13.1
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp04,C3A_G4_SD02m,0.0224,22.4
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp04,C3A_G4_SD03m,0.0201,20.1
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp04,C3A_G4_SD04m,0.0385,38.5
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp04,C3A_G4_SD05m,0.0229,22.9
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp04,C3A_G4_SD06m,0.0175,17.5
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp04,C3A_G4_SD07m,0.0183,18.3
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp04,C3A_G4_SD08m,0.0186,18.6
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp04,C3A_G4_SD09m,0.0302,30.2
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp05,C3A_G4_SD10m,0.0244,24.4
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp05,C3A_G5_SD01m,0.0357,35.7
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp05,C3A_G5_SD02m,0.0213,21.3
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp05,C3A_G5_SD03m,0.0303,30.3
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp05,C3A_G5_SD04m,0.0215,21.5
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp05,C3A_G5_SD05m,0.0278,27.8
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp05,C3A_G5_SD06m,0.0222,22.2
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp05,C3A_G5_SD07m,0.026,26
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp05,C3A_G5_SD08m,0.0171,17.1
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp05,C3A_G5_SD09m,0.0256,25.6
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp06,C3A_G5_SD10m,0.0242,24.2
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp06,C3A_G6_SD01m,0.0192,19.2
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp06,C3A_G6_SD02m,0.0192,19.2
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp06,C3A_G6_SD03m,0.0275,27.5
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp06,C3A_G6_SD04m,0.0181,18.1
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp06,C3A_G6_SD05m,0.0323,32.3
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp06,C3A_G6_SD06m,0.0187,18.7
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp06,C3A_G6_SD07m,0.0252,25.2
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp06,C3A_G6_SD08m,0.022,22
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp06,C3A_G6_SD09m,0.0257,25.7
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp07,C3A_G6_SD10m,0.0245,24.5
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp07,C3A_G7_SD01m,0.026,26
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp07,C3A_G7_SD02m,0.0332,33.2
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp07,C3A_G7_SD03m,0.0215,21.5
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp07,C3A_G7_SD04m,0.0239,23.9
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp07,C3A_G7_SD05m,0.0214,21.4
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp07,C3A_G7_SD06m,0.0207,20.7
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp07,C3A_G7_SD07m,0.0313,31.3
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp07,C3A_G7_SD08m,0.0229,22.9
lower_calder,17/08/2023,412443,421998,57,C3A,C3A_grp07,C3A_G7_SD09m,0.0174,17.4
